Date,Open,10:00 AM,11:00 AM,2:00 PM,Close,,Open,10:00 AM,11:00 AM,2:00 PM,Close,,,Close - Open,,Relative AD,,5-day RAD,10-day RAD,20-day RAD,,Close - 10am,,Relative AD,,5-day RAD,10-day RAD,20-day RAD,,Close - 11am,,Relative AD,,5-day RAD,10-day RAD,20-day RAD,,,,,
11/26/2025, 127.47 , 125.57 , 126.98 , 126.97 , 127.65 ,, 2.45 , (1.90), 1.41 , (0.01), 0.68 ,,,0.1412%,,-0.1539%,0,-3.5343%,-5.5654%,-22.3427%,,1.6564%,,1.3139%,,-5.6135%,-10.4839%,-23.1193%,,0.5276%,,0.5173%,,-2.3605%,-6.3272%,-12.7926%,,0,1,1,2
11/28/2025, 130.00 , 128.33 , 130.70 , 130.67 , 130.67 ,, 2.35 , (1.67), 2.37 , (0.03), -   ,,,0.5154%,,0.1438%,1,1.5183%,-3.5317%,-20.3136%,,1.8234%,,1.5078%,,1.3098%,-8.1381%,-19.1826%,,-0.0230%,,-0.1592%,,1.7612%,-4.9478%,-12.2086%,,1,1,1,3
12/1/2025, 128.98 , 127.56 , 127.85 , 129.06 , 128.18 ,, (1.69), (1.42), 0.29 , 1.21 , (0.88),,,-0.6203%,,-0.8353%,1,2.1266%,-6.7748%,-19.4733%,,0.4860%,,0.6592%,,3.8362%,-6.3515%,-16.4432%,,0.2581%,,0.4591%,,1.6489%,-2.8435%,-9.5012%,,1,1,1,3
12/2/2025, 129.75 , 129.50 , 127.08 , 126.92 , 127.22 ,, 1.57 , (0.25), (2.42), (0.16), 0.30 ,,,-1.9499%,,-1.8854%,0,-1.5445%,-6.1451%,-19.9026%,,-1.7606%,,-1.6360%,,1.5224%,-5.9762%,-18.0543%,,0.1102%,,0.4072%,,1.5545%,-1.6604%,-9.5326%,,0,1,1,2
12/3/2025, 126.16 , 125.13 , 127.30 , 127.97 , 127.82 ,, (1.06), (1.03), 2.17 , 0.67 , (0.15),,,1.3158%,,0.8397%,0,-1.8911%,-4.1811%,-19.6464%,,2.1498%,,1.7180%,,3.5629%,-3.4292%,-14.9800%,,0.4085%,,0.1901%,,1.4145%,-1.2706%,-8.6331%,,0,1,1,2
12/4/2025, 127.08 , 128.88 , 129.41 , 129.16 , 128.59 ,, (0.74), 1.80 , 0.53 , (0.25), (0.57),,,1.1882%,,1.1590%,0,-0.5782%,-4.1125%,-16.5284%,,-0.2250%,,-0.5852%,,1.6638%,-3.9497%,-13.8645%,,-0.6336%,,-0.9571%,,-0.0599%,-2.4205%,-6.8734%,,0,1,1,2
12/5/2025, 128.50 , 128.34 , 128.30 , 128.05 , 128.59 ,, (0.09), (0.16), (0.04), (0.25), 0.54 ,,,0.0700%,,0.0379%,0,-0.6840%,0.8343%,-12.6872%,,0.1948%,,0.3695%,,0.5255%,1.8353%,-11.7667%,,0.2260%,,0.3688%,,0.4680%,2.2292%,-6.4213%,,0,0,1,1
12/8/2025, 129.73 , 131.08 , 131.47 , 130.69 , 129.15 ,, 1.14 , 1.35 , 0.39 , (0.78), (1.54),,,-0.4471%,,-0.0160%,0,0.1354%,2.2619%,-7.9792%,,-1.4724%,,-1.2083%,,-1.3421%,2.4942%,-10.4294%,,-1.7647%,,-1.7544%,,-1.7455%,-0.0966%,-7.3144%,,1,0,1,2
12/9/2025, 128.70 , 128.36 , 129.04 , 130.08 , 130.05 ,, (0.45), (0.34), 0.68 , 1.04 , (0.03),,,1.0490%,,1.0636%,1,3.0843%,1.5398%,-6.1371%,,1.3166%,,1.5197%,,1.8137%,3.3360%,-7.9119%,,0.7827%,,0.9945%,,-1.1581%,0.3964%,-6.8661%,,1,1,1,3
12/10/2025, 131.05 , 132.56 , 131.76 , 131.24 , 132.39 ,, 1.00 , 1.51 , (0.80), (0.52), 1.15 ,,,1.0225%,,0.3046%,1,2.5492%,0.6581%,-5.4431%,,-0.1282%,,-0.7636%,,-0.6679%,2.8950%,-8.4487%,,0.4781%,,-0.2855%,,-1.6337%,-0.2192%,-6.8654%,,1,1,1,3
12/11/2025, 135.53 , 131.37 , 130.69 , 134.46 , 134.37 ,, 3.14 , (4.16), (0.68), 3.77 , (0.09),,,-0.8559%,,-1.4397%,0,-0.0495%,-0.6277%,-6.1931%,,2.2836%,,1.3285%,,1.2458%,2.9096%,-7.5743%,,2.8158%,,2.3200%,,1.6434%,1.5834%,-4.7437%,,0,1,1,2
12/12/2025, 132.48 , 129.38 , 127.18 , 125.48 , 124.76 ,, (1.89), (3.10), (2.20), (1.70), (0.72),,,-5.8273%,,-4.8958%,0,-4.9833%,-5.6673%,-9.1991%,,-3.5709%,,-2.7374%,,-1.8611%,-1.3357%,-9.4737%,,-1.9028%,,-1.9087%,,-0.6341%,-0.1660%,-5.1138%,,0,1,1,2
12/15/2025, 125.50 , 124.31 , 125.46 , 127.07 , 125.89 ,, 0.74 , (1.19), 1.15 , 1.61 , (1.18),,,0.3108%,,1.0414%,0,-3.9260%,-3.7906%,-10.5654%,,1.2710%,,1.5201%,,0.8673%,-0.4747%,-6.8262%,,0.3427%,,0.4044%,,1.5248%,-0.2207%,-3.0643%,,0,0,1,1
12/16/2025, 126.14 , 127.45 , 126.73 , 126.10 , 126.13 ,, 0.25 , 1.31 , (0.72), (0.63), 0.03 ,,,-0.0079%,,0.0451%,0,-4.9445%,-1.8602%,-8.0053%,,-1.0357%,,-0.7537%,,-1.4060%,0.4076%,-5.5686%,,-0.4734%,,-0.4543%,,0.0759%,-1.0822%,-2.7426%,,0,0,1,1
12/17/2025, 125.94 , 125.41 , 122.18 , 122.66 , 122.36 ,, (0.19), (0.53), (3.23), 0.48 , (0.30),,,-2.8426%,,-1.5939%,0,-6.8430%,-4.2938%,-8.4749%,,-2.4320%,,-1.2749%,,-1.9174%,-2.5852%,-6.0145%,,0.1473%,,0.6158%,,0.9772%,-0.6565%,-1.9271%,,0,0,1,1
12/18/2025, 125.00 , 126.50 , 126.22 , 125.23 , 124.62 ,, 2.64 , 1.50 , (0.28), (0.99), (0.61),,,-0.3040%,,-0.1372%,0,-5.5405%,-5.5901%,-9.7026%,,-1.4862%,,-1.2517%,,-4.4975%,-3.2517%,-7.2014%,,-1.2676%,,-0.7441%,,-2.0869%,-0.4436%,-2.8640%,,0,1,1,2
12/19/2025, 125.01 , 128.43 , 128.37 , 131.61 , 131.16 ,, 0.39 , 3.42 , (0.06), 3.24 , (0.45),,,4.9196%,,4.3284%,1,3.6837%,-1.2996%,-0.4653%,,2.1257%,,2.0124%,,0.2523%,-1.6088%,0.2265%,,2.1734%,,1.9363%,,1.7580%,1.1240%,3.3532%,,1,1,1,3
12/22/2025, 133.43 , 132.93 , 132.40 , 131.27 , 130.70 ,, 2.27 , (0.50), (0.53), (1.13), (0.57),,,-2.0460%,,-2.1703%,1,0.4721%,-3.4539%,-1.1920%,,-1.6776%,,-1.7975%,,-3.0653%,-2.1980%,0.2962%,,-1.2840%,,-1.4507%,,-0.0971%,1.4277%,1.3311%,,1,1,1,3
12/23/2025, 129.32 , 130.74 , 131.23 , 131.40 , 131.30 ,, (1.38), 1.42 , 0.49 , 0.17 , (0.10),,,1.5311%,,0.9477%,1,1.3747%,-3.5698%,-2.0300%,,0.4283%,,0.0636%,,-2.2480%,-3.6541%,-0.3180%,,0.0533%,,-0.1783%,,0.1789%,0.2548%,0.6512%,,1,1,1,3
12/24/2025, 131.13 , 131.14 , 130.80 , 130.77 , 130.77 ,, (0.17), 0.01 , (0.34), (0.03), -   ,,,-0.2745%,,-0.6132%,1,2.3553%,-4.4877%,-3.8296%,,-0.2821%,,-0.5261%,,-1.4993%,-3.4166%,-0.5216%,,-0.0229%,,-0.1404%,,-0.5773%,0.3999%,0.1806%,,1,1,1,3
12/26/2025, 131.00 , 130.86 , 131.39 , 131.56 , 131.85 ,, 0.23 , (0.14), 0.53 , 0.17 , 0.29 ,,,0.6489%,,0.7053%,1,3.1979%,-2.3426%,-2.9703%,,0.7565%,,0.8318%,,0.5842%,-3.9133%,-1.0037%,,0.3501%,,0.4341%,,0.6009%,-1.4861%,0.0974%,,1,1,1,3
12/29/2025, 131.15 , 133.84 , 133.11 , 133.82 , 134.18 ,, (0.70), 2.69 , (0.73), 0.71 , 0.36 ,,,2.3103%,,2.2667%,0,1.1362%,4.8199%,-0.8474%,,0.2540%,,0.2133%,,-1.2149%,-0.9626%,-2.2982%,,0.8038%,,0.7326%,,-0.6029%,1.1552%,0.9891%,,1,0,1,2
12/30/2025, 134.25 , 133.47 , 133.35 , 133.08 , 132.49 ,, 0.07 , (0.78), (0.12), (0.27), (0.59),,,-1.3110%,,-1.2368%,0,2.0697%,2.5417%,-1.2489%,,-0.7342%,,-0.5671%,,0.0155%,-3.0498%,-3.5246%,,-0.6449%,,-0.5475%,,0.3004%,0.2033%,-0.0174%,,1,0,1,2
12/31/2025, 132.50 , 132.03 , 132.28 , 132.27 , 131.01 ,, 0.01 , (0.47), 0.25 , (0.01), (1.26),,,-1.1245%,,-0.3532%,0,0.7688%,2.1434%,0.2833%,,-0.7726%,,-0.1719%,,-0.2200%,-2.4681%,-2.0604%,,-0.9601%,,-0.5962%,,-0.1175%,0.0614%,-1.0208%,,1,0,1,2
1/2/2026, 134.05 , 134.70 , 134.24 , 132.44 , 133.60 ,, 3.04 , 0.65 , (0.46), (1.80), 1.16 ,,,-0.3357%,,0.0347%,0,1.4167%,3.7721%,-0.5217%,,-0.8166%,,-0.3765%,,-0.0704%,-1.5697%,-4.1549%,,-0.4768%,,-0.7277%,,-0.7048%,-1.2821%,-1.9386%,,1,0,1,2
1/5/2026, 138.34 , 135.79 , 137.87 , 135.72 , 137.21 ,, 4.74 , (2.55), 2.08 , (2.15), 1.49 ,,,-0.8168%,,-0.9902%,0,-0.2788%,2.9191%,-2.6709%,,1.0457%,,0.9482%,,0.0460%,0.6302%,-2.6215%,,-0.4787%,,-0.3930%,,-1.5318%,-0.9310%,-1.3745%,,0,0,1,1
1/6/2026, 137.90 , 135.84 , 134.83 , 134.68 , 132.59 ,, 0.69 , (2.06), (1.01), (0.15), (2.09),,,-3.8506%,,-4.4132%,0,-6.9586%,-5.8224%,-7.1220%,,-2.3925%,,-2.6418%,,-2.8091%,-4.0240%,-5.6328%,,-1.6614%,,-2.0517%,,-4.3161%,-4.9190%,-3.7950%,,0,0,1,1
1/7/2026, 130.01 , 130.44 , 129.38 , 131.25 , 130.08 ,, (2.58), 0.43 , (1.06), 1.87 , (1.17),,,0.0538%,,0.4295%,0,-5.2924%,-3.2227%,-6.6766%,,-0.2760%,,0.1543%,,-2.0877%,-2.0722%,-4.2702%,,0.5410%,,0.9613%,,-2.8074%,-2.5070%,-1.0793%,,0,0,1,1
1/8/2026, 129.37 , 124.38 , 124.95 , 123.47 , 123.69 ,, (0.71), (4.99), 0.57 , (1.48), 0.22 ,,,-4.3905%,,-4.4805%,0,-9.4197%,-8.6509%,-12.2207%,,-0.5548%,,-0.7233%,,-2.6391%,-2.8591%,-6.5132%,,-1.0084%,,-0.9504%,,-3.1616%,-3.2791%,-3.0243%,,0,0,1,1
1/9/2026, 124.57 , 122.22 , 123.42 , 123.37 , 122.89 ,, 0.88 , (2.35), 1.20 , (0.05), (0.48),,,-1.3486%,,-1.8467%,0,-11.3011%,-9.8844%,-14.3721%,,0.5482%,,0.1780%,,-2.0846%,-2.1550%,-5.5716%,,-0.4294%,,-0.7387%,,-3.1726%,-3.8774%,-3.4775%,,0,0,1,1
1/12/2026, 121.60 , 122.56 , 122.67 , 123.73 , 123.44 ,, (1.29), 0.96 , 0.11 , 1.06 , (0.29),,,1.5132%,,0.8645%,0,-9.4464%,-9.7252%,-12.0678%,,0.7180%,,0.4974%,,-2.5353%,-2.4894%,-6.4027%,,0.6277%,,0.4476%,,-2.3320%,-3.8638%,-5.3499%,,0,1,1,2
1/13/2026, 123.70 , 125.50 , 127.65 , 129.40 , 129.94 ,, 0.26 , 1.80 , 2.15 , 1.75 , 0.54 ,,,5.0445%,,5.2946%,1,0.2614%,-6.6972%,-1.8774%,,3.5378%,,3.5378%,,3.6443%,0.8352%,-0.1274%,,1.7940%,,1.7940%,,1.5137%,-2.8024%,-1.6473%,,1,1,1,3
1/14/2026, 128.76 , 127.38 , 126.28 , 124.04 , 125.11 ,, (1.18), (1.38), (1.10), (2.24), 1.07 ,,,-2.8347%,,-2.7421%,0,-2.9102%,-8.2026%,-5.6608%,,-1.7821%,,-1.7821%,,1.7079%,-0.3798%,-3.4296%,,-0.9265%,,-0.9265%,,-0.3741%,-3.1815%,-2.9782%,,0,1,1,2
1/15/2026, 127.59 , 129.75 , 131.09 , 132.36 , 130.63 ,, 2.48 , 2.16 , 1.34 , 1.27 , (1.73),,,2.3826%,,2.7267%,1,4.2971%,-5.1226%,-2.9792%,,0.6782%,,0.6782%,,3.1094%,0.4704%,-1.9977%,,-0.3509%,,-0.3509%,,0.2254%,-2.9362%,-2.8748%,,1,1,1,3
1/16/2026, 132.18 , 130.27 , 130.69 , 129.55 , 129.83 ,, 1.55 , (1.91), 0.42 , (1.14), 0.28 ,,,-1.7779%,,-1.4896%,1,4.6542%,-6.6469%,-2.8748%,,-0.3378%,,-0.3378%,,2.5937%,0.5091%,-1.0606%,,-0.6580%,,-0.6580%,,0.3061%,-2.8665%,-4.1486%,,1,1,1,3
1/20/2026, 126.49 , 127.22 , 129.59 , 128.01 , 127.52 ,, (3.34), 0.73 , 2.37 , (1.58), (0.49),,,0.8143%,,1.3836%,1,5.1733%,-4.2731%,-1.3540%,,0.2358%,,0.2358%,,2.3321%,-0.2033%,0.4269%,,-1.5973%,,-1.5973%,,-1.7388%,-4.0709%,-5.0018%,,1,1,1,3
1/21/2026, 127.86 , 128.22 , 128.31 , 126.12 , 127.24 ,, 0.34 , 0.36 , 0.09 , (2.19), 1.12 ,,,-0.4849%,,-1.3206%,0,-1.4419%,-1.1806%,-7.0030%,,-0.7643%,,-0.7643%,,-1.9701%,1.6742%,-2.3498%,,-0.8339%,,-0.8339%,,-4.3667%,-2.8531%,-7.7720%,,0,0,1,1
1/22/2026, 139.84 , 142.36 , 140.75 , 138.46 , 138.42 ,, 12.60 , 2.52 , (1.61), (2.29), (0.04),,,-1.0154%,,-0.8821%,1,0.4181%,-2.4921%,-5.7148%,,-2.7676%,,-2.7676%,,-2.9557%,-1.2477%,-3.3200%,,-1.6554%,,-1.6554%,,-5.0956%,-5.4697%,-7.9767%,,1,1,1,3
1/23/2026, 138.37 , 136.97 , 138.19 , 136.56 , 136.34 ,, (0.05), (1.40), 1.22 , (1.63), (0.22),,,-1.4671%,,-1.6240%,0,-3.9327%,0.3644%,-8.2865%,,-0.4600%,,-0.4600%,,-4.0938%,-0.9844%,-3.8435%,,-1.3387%,,-1.3387%,,-6.0835%,-5.8581%,-9.1371%,,0,0,1,1
1/26/2026, 139.32 , 144.37 , 143.84 , 144.33 , 143.68 ,, 2.98 , 5.05 , (0.53), 0.49 , (0.65),,,3.1295%,,2.8080%,0,0.3649%,5.0191%,-4.8653%,,-0.4779%,,-0.4779%,,-4.2340%,-1.6403%,-3.7953%,,-0.1112%,,-0.1112%,,-5.5367%,-5.2306%,-9.1079%,,1,0,1,2
1/27/2026, 144.86 , 146.35 , 148.23 , 146.32 , 146.68 ,, 1.18 , 1.49 , 1.88 , (1.91), 0.36 ,,,1.2564%,,1.0605%,0,0.0417%,5.2151%,-4.5101%,,0.2255%,,0.2255%,,-4.2443%,-1.9123%,-4.4017%,,-1.0457%,,-1.0457%,,-4.9850%,-6.7238%,-10.5877%,,1,0,1,2
1/28/2026, 150.35 , 147.19 , 147.67 , 149.34 , 150.13 ,, 3.67 , (3.16), 0.48 , 1.67 , 0.79 ,,,-0.1463%,,0.0875%,1,1.4499%,0.0079%,-6.6893%,,1.9974%,,1.9974%,,-1.4826%,-3.4527%,-2.6176%,,1.6659%,,1.6659%,,-2.4852%,-6.8519%,-9.6543%,,1,1,1,3
1/29/2026, 150.15 , 149.37 , 146.34 , 148.62 , 148.12 ,, 0.02 , (0.78), (3.03), 2.28 , (0.50),,,-1.3520%,,-1.0045%,0,1.3275%,1.7456%,-6.4570%,,-0.8368%,,-0.8368%,,0.4482%,-2.5075%,-2.8873%,,1.2163%,,1.2163%,,0.3866%,-4.7091%,-7.8905%,,1,0,1,2
1/30/2026, 145.85 , 145.19 , 144.64 , 144.26 , 141.74 ,, (2.27), (0.66), (0.55), (0.38), (2.52),,,-2.8180%,,-2.8440%,1,0.1075%,-3.8252%,-8.9478%,,-2.3762%,,-2.3762%,,-1.4681%,-5.5619%,-5.0916%,,-2.0050%,,-2.0050%,,-0.2797%,-6.3631%,-9.2993%,,1,1,1,3
2/2/2026, 141.32 , 140.67 , 141.03 , 140.61 , 138.34 ,, (0.42), (0.65), 0.36 , (0.42), (2.27),,,-2.1087%,,-2.9614%,0,-5.6619%,-5.2970%,-11.9439%,,-1.6564%,,-1.6564%,,-2.6465%,-6.8805%,-6.3714%,,-1.9074%,,-1.9074%,,-2.0758%,-7.6125%,-10.4790%,,0,0,1,1
2/3/2026, 140.72 , 136.73 , 139.10 , 135.97 , 139.39 ,, 2.38 , (3.99), 2.37 , (3.13), 3.42 ,,,-0.9451%,,0.0143%,0,-6.7080%,-6.6663%,-10.9394%,,1.9454%,,1.9454%,,-0.9265%,-5.1709%,-5.3742%,,0.2085%,,0.2085%,,-0.8217%,-5.8066%,-9.8775%,,0,0,1,1
2/4/2026, 138.00 , 136.58 , 135.47 , 130.22 , 130.28 ,, (1.39), (1.42), (1.11), (5.25), 0.06 ,,,-5.5942%,,-4.9786%,0,-11.7741%,-10.3242%,-11.5048%,,-4.6127%,,-4.6127%,,-7.5366%,-9.0193%,-7.3451%,,-3.8311%,,-3.8311%,,-6.3187%,-8.8038%,-11.6569%,,0,0,0,0
2/5/2026, 127.73 , 127.75 , 128.14 , 128.94 , 128.69 ,, (2.55), 0.02 , 0.39 , 0.80 , (0.25),,,0.7516%,,1.2641%,0,-9.5055%,-8.1780%,-10.6701%,,0.7358%,,0.7358%,,-5.9640%,-5.5158%,-6.7636%,,0.4292%,,0.4292%,,-7.1058%,-6.7192%,-12.1889%,,0,0,1,1
2/6/2026, 131.40 , 132.50 , 133.63 , 135.59 , 137.49 ,, 2.71 , 1.10 , 1.13 , 1.96 , 1.90 ,,,4.6347%,,3.2905%,0,-3.3710%,-3.2635%,-2.8991%,,3.7660%,,3.7660%,,0.1782%,-1.2898%,-2.2742%,,2.8886%,,2.8886%,,-2.2122%,-2.4919%,-8.3499%,,0,0,0,0
2/9/2026, 138.28 , 138.35 , 140.42 , 141.46 , 141.74 ,, 0.79 , 0.07 , 2.07 , 1.04 , 0.28 ,,,2.5022%,,1.8494%,1,1.4399%,-4.2220%,0.7971%,,2.4503%,,2.4503%,,4.2849%,1.6384%,-0.0019%,,0.9400%,,0.9400%,,0.6352%,-1.4406%,-6.6712%,,1,1,1,3
2/10/2026, 144.32 , 143.22 , 143.03 , 144.02 , 143.45 ,, 2.58 , (1.10), (0.19), 0.99 , (0.57),,,-0.6028%,,-0.1956%,1,1.2299%,-5.4781%,-0.2630%,,0.1606%,,0.1606%,,2.5001%,1.5735%,-0.3388%,,0.2936%,,0.2936%,,0.7204%,-0.1013%,-6.8251%,,1,1,1,3
2/11/2026, 145.11 , 140.84 , 141.40 , 140.10 , 140.75 ,, 1.66 , (4.27), 0.56 , (1.30), 0.65 ,,,-3.0046%,,-2.3613%,1,3.8472%,-7.9269%,-7.9190%,,-0.0639%,,-0.0639%,,7.0488%,-0.4878%,-3.9405%,,-0.4597%,,-0.4597%,,4.0918%,-2.2269%,-9.0788%,,1,1,1,3
2/12/2026, 138.00 , 135.93 , 134.15 , 135.46 , 135.31 ,, (2.75), (2.07), (1.78), 1.31 , (0.15),,,-1.9493%,,-0.0839%,1,2.4991%,-7.0063%,-5.2608%,,-0.4561%,,-0.4561%,,5.8569%,-0.1071%,-2.6146%,,0.8647%,,0.8647%,,4.5273%,-2.5785%,-7.2876%,,1,1,1,3
2/13/2026, 145.82 , 141.90 , 143.19 , 143.01 , 141.59 ,, 10.51 , (3.92), 1.29 , (0.18), (1.42),,,-2.9008%,,-2.9096%,0,-3.7010%,-7.0720%,-10.8971%,,-0.2185%,,-0.2185%,,1.8724%,2.0507%,-3.5113%,,-1.1174%,,-1.1174%,,0.5213%,-1.6909%,-8.0541%,,0,1,1,2
2/17/2026, 140.64 , 140.68 , 141.18 , 143.61 , 142.60 ,, (0.95), 0.04 , 0.50 , 2.43 , (1.01),,,1.3936%,,1.0055%,0,-4.5450%,-3.1051%,-8.4021%,,1.3648%,,1.3648%,,0.7869%,5.0718%,-1.8087%,,1.0058%,,1.0058%,,0.5871%,1.2223%,-6.3902%,,0,0,1,1
2/18/2026, 140.46 , 138.79 , 141.07 , 139.95 , 139.52 ,, (2.14), (1.67), 2.28 , (1.12), (0.43),,,-0.6692%,,-1.0011%,0,-5.3505%,-4.1206%,-10.7868%,,0.5260%,,0.5260%,,1.1523%,3.6524%,-1.5185%,,-1.0987%,,-1.0987%,,-0.8053%,-0.0850%,-5.8916%,,0,0,1,1
2/19/2026, 138.61 , 138.67 , 136.85 , 137.64 , 137.20 ,, (0.91), 0.06 , (1.82), 0.79 , (0.44),,,-1.0172%,,-1.1167%,0,-4.1059%,-0.2587%,-10.5829%,,-1.0601%,,-1.0601%,,0.1561%,7.2050%,-1.8143%,,0.2558%,,0.2558%,,-0.0899%,4.0019%,-4.8019%,,0,0,1,1
2/20/2026, 136.02 , 135.91 , 137.62 , 136.19 , 132.79 ,, (1.18), (0.11), 1.71 , (1.43), (3.40),,,-2.3747%,,-3.4167%,0,-7.4386%,-4.9395%,-13.1175%,,-2.2956%,,-2.2956%,,-1.6834%,4.1735%,-1.3423%,,-3.5097%,,-3.5097%,,-4.4642%,0.0630%,-6.6562%,,0,0,1,1
2/23/2026, 131.22 , 127.87 , 126.98 , 127.62 , 127.42 ,, (1.57), (3.35), (0.89), 0.64 , (0.20),,,-2.8959%,,-2.1079%,0,-6.6369%,-10.3379%,-13.6014%,,-0.3519%,,-0.3519%,,-1.8169%,0.0556%,-1.2343%,,0.3465%,,0.3465%,,-3.0003%,-2.4790%,-4.9709%,,0,1,1,2
2/24/2026, 130.25 , 124.75 , 128.53 , 129.53 , 128.73 ,, 2.83 , (5.50), 3.78 , 1.00 , (0.80),,,-1.1670%,,-1.9677%,0,-9.6101%,-14.1551%,-18.3770%,,3.1904%,,3.1904%,,0.0087%,0.7956%,2.4341%,,0.1556%,,0.1556%,,-3.8505%,-3.2635%,-4.7041%,,0,1,1,2
2/25/2026, 129.37 , 132.82 , 132.47 , 132.81 , 132.87 ,, 0.64 , 3.45 , (0.35), 0.34 , 0.06 ,,,2.7054%,,2.2852%,0,-6.3237%,-11.6742%,-17.1523%,,0.0376%,,0.0376%,,-0.4796%,0.6727%,2.2462%,,0.3020%,,0.3020%,,-2.4498%,-3.2552%,-3.3565%,,0,1,1,2
2/26/2026, 132.00 , 129.79 , 129.35 , 129.09 , 130.23 ,, (0.87), (2.21), (0.44), (0.26), 1.14 ,,,-1.3409%,,-0.7697%,0,-5.9768%,-10.0826%,-18.0095%,,0.3390%,,0.3390%,,0.9195%,1.0756%,0.5878%,,0.6803%,,0.6803%,,-2.0253%,-2.1151%,-4.3420%,,0,1,1,2
2/27/2026, 127.52 , 129.87 , 131.68 , 130.89 , 133.50 ,, (2.71), 2.35 , 1.81 , (0.79), 2.61 ,,,4.6895%,,4.2649%,1,1.7048%,-5.7338%,-12.7401%,,2.7951%,,2.7951%,,6.0102%,4.3268%,4.2198%,,1.3821%,,1.3821%,,2.8665%,-1.5977%,-4.1762%,,1,1,1,3
3/2/2026, 129.65 , 128.71 , 128.92 , 128.53 , 129.28 ,, (3.85), (0.94), 0.21 , (0.39), 0.75 ,,,-0.2854%,,-1.4155%,1,2.3973%,-4.2396%,-11.3116%,,0.4429%,,0.4429%,,6.8050%,4.9881%,7.0388%,,0.2792%,,0.2792%,,2.7993%,-0.2011%,-1.8920%,,1,1,1,3
3/3/2026, 125.33 , 124.59 , 123.27 , 125.71 , 124.59 ,, (3.95), (0.74), (1.32), 2.44 , (1.12),,,-0.5904%,,-1.3622%,1,3.0027%,-6.6073%,-9.7125%,,0.0000%,,0.0000%,,3.6146%,3.6233%,8.6952%,,1.0708%,,1.0708%,,3.7145%,-0.1361%,1.0862%,,1,1,1,3
3/4/2026, 127.87 , 130.96 , 132.78 , 133.48 , 134.79 ,, 3.28 , 3.09 , 1.82 , 0.70 , 1.31 ,,,5.4117%,,4.8983%,1,5.6158%,-0.7080%,-4.8285%,,2.9246%,,2.9246%,,6.5015%,6.0219%,9.6743%,,1.5138%,,1.5138%,,4.9263%,2.4765%,2.3915%,,1,1,1,3
3/5/2026, 135.12 , 136.81 , 136.02 , 136.03 , 139.40 ,, 0.33 , 1.69 , (0.79), 0.01 , 3.37 ,,,3.1676%,,3.2614%,1,9.6469%,3.6701%,3.4114%,,1.8931%,,1.8931%,,8.0557%,8.9751%,16.1801%,,2.4849%,,2.4849%,,6.7309%,4.7056%,8.7076%,,1,1,1,3
3/6/2026, 136.39 , 137.46 , 138.03 , 136.45 , 132.91 ,, (3.01), 1.07 , 0.57 , (1.58), (3.54),,,-2.5515%,,-2.4342%,0,2.9478%,4.6526%,-0.2869%,,-3.3101%,,-3.3101%,,1.9505%,7.9607%,12.1342%,,-3.7093%,,-3.7093%,,1.6394%,4.5060%,4.5690%,,1,0,1,2
3/9/2026, 130.41 , 131.91 , 132.48 , 133.93 , 137.17 ,, (2.50), 1.50 , 0.57 , 1.45 , 3.24 ,,,5.1837%,,3.3949%,0,7.7581%,10.1554%,-0.1825%,,3.9876%,,3.9876%,,5.4952%,12.3002%,12.3558%,,3.5402%,,3.5402%,,4.9003%,7.6996%,5.2206%,,1,0,1,2
3/10/2026, 138.00 , 139.80 , 140.13 , 140.75 , 139.63 ,, 0.83 , 1.80 , 0.33 , 0.62 , (1.12),,,1.1812%,,1.2771%,0,10.3974%,13.4002%,-0.7549%,,-0.1216%,,-0.1216%,,5.3736%,8.9882%,9.7839%,,-0.3568%,,-0.3568%,,3.4727%,7.1872%,3.9237%,,1,0,1,2
3/11/2026, 139.16 , 140.31 , 140.32 , 138.75 , 138.28 ,, (0.47), 1.15 , 0.01 , (1.57), (0.47),,,-0.6324%,,-0.4508%,0,5.0483%,10.6641%,-1.0101%,,-1.4468%,,-1.4468%,,1.0023%,7.5038%,8.1765%,,-1.4538%,,-1.4538%,,0.5051%,5.4314%,2.1763%,,1,0,1,2
3/12/2026, 137.74 , 134.33 , 134.68 , 135.50 , 134.03 ,, (0.54), (3.41), 0.35 , 0.82 , (1.47),,,-2.6935%,,-1.9321%,0,-0.1452%,9.5017%,-0.5809%,,-0.2233%,,-0.2233%,,-1.1142%,6.9414%,8.0170%,,-0.4826%,,-0.4826%,,-2.4624%,4.2685%,2.1533%,,0,0,1,1
3/13/2026, 134.82 , 137.20 , 131.94 , 132.91 , 133.57 ,, 0.79 , 2.38 , (5.26), 0.97 , 0.66 ,,,-0.9272%,,0.1158%,0,2.4048%,5.3525%,-0.3812%,,-2.6458%,,-2.6458%,,-0.4499%,1.5006%,5.8274%,,1.2354%,,1.2354%,,2.4823%,4.1217%,2.5240%,,1,0,1,2
3/16/2026, 133.87 , 134.34 , 132.82 , 134.34 , 135.40 ,, 0.30 , 0.47 , (1.52), 1.52 , 1.06 ,,,1.1429%,,1.0561%,0,0.0660%,7.8242%,3.5845%,,0.7890%,,0.7890%,,-3.6485%,1.8467%,6.8349%,,1.9425%,,1.9425%,,0.8846%,5.7850%,5.5839%,,1,0,0,1
